transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
payment,pay_83FH2lAw00tGhx,13957.00,INR,279.14,50.25,0.00,13627.61,upi,,,2026-07-13 06:30:30,13/07/2026 06:30:30,[],,,,order_rVDnW7moh30rBm,rcpt-73541,[],,,,setl_SRLAXwKHOsT57S,2026-07-14 06:30:30,CITIN26071419658777,Razorpay
payment,pay_nsvGsybNKJJS13,589.00,INR,11.78,2.12,0.00,575.10,upi,,,46216.57221064815,2026-07-13 13:43:59,[],,,,order_pdYygwCNBomFgq,rcpt-47707,[],,,,setl_SRLAXwKHOsT57S,2026-07-14 13:43:59,CITIN26071419658777,Razorpay
payment,pay_alcnQ0tIctt8Py,2952.00,INR,59.04,10.63,0.00,2882.33,upi,,,2026-07-13 20:56:28,2026-07-13 20:56:28,[],,,,order_DqCojdS2zTOG8l,rcpt-37744,[],,,,setl_SRLAXwKHOsT57S,2026-07-14 20:56:28,CITIN26071419658777,Razorpay
payment,pay_qeFuF3OERoBuI6,15375.50,INR,307.51,55.35,0.00,15012.64,card,credit,SBIN,46217.13190972222,2026-14-07 03:09:57,[],,,,order_6Wbvy5gtQ9jIsX,rcpt-84472,[],,,,setl_caJJW10fc12xjA,2026-07-16 03:09:57,CITIN26071654957589,Razorpay
refund,rfnd_k6tYE4ZDnv6gjm,296.00,INR,4.00,0.72,300.72,0.00,,,,15/07/2026 10:22:26,,,"{""refund_reason"": ""customer_request""}",622391759747,,,,,,,,setl_caJJW10fc12xjA,46219.43224537037,CITIN26071654957589,Razorpay
refund,rfnd_tlGbOrbaPgM92S,3323.50,INR,4.00,0.72,3328.22,0.00,,,,15/07/2026 17:35:55,,,"{""refund_reason"": ""customer_request""}",438233659611,,,,,,,,setl_caJJW10fc12xjA,16/07/2026 17:35:55,CITIN26071654957589,Razorpay
refund,rfnd_HWiNdetmdhbSWw,928.00,INR,4.00,0.72,932.72,0.00,,,,15/07/2026 00:48:24,,,"{""refund_reason"": ""duplicate_order""}",354022584596,,,,,,,,setl_caJJW10fc12xjA,2026-07-16 00:48:24,CITIN26071654957589,Razorpay
payment,pay_KhDxuySbPYRsKW,3337.50,INR,66.75,12.02,0.00,3258.73,upi,,,2026-07-15 07:01:53,2026-07-15 07:01:53,[],,,,order_en7prTheFRiYV5,rcpt-88893,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 07:01:53,CITIN26071655851529,Razorpay
payment,pay_Tfbvm1WpvqJ9Xt,2866.00,INR,57.32,10.32,0.00,2798.36,upi,,,46218.593310185184,2026-15-07 14:14:22,[],,,,order_2vfEd1aovegbwW,rcpt-75754,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 14:14:22,CITIN26071655851529,Razorpay
payment,pay_NMlRJhAR2jHcs1,2155.50,INR,25.87,4.66,0.00,2124.97,card,debit,HDFC,2026-07-15 21:27:51,2026-07-15 21:27:51,[],,,,order_GJ3OXXAe9H6RUb,rcpt-28204,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 21:27:51,CITIN26071655851529,Razorpay
payment,pay_JrsdZQSx5HMbdE,3759.50,INR,75.19,13.53,0.00,3670.78,upi,,,2026-07-15 04:40:20,2026-15-07 04:40:20,[],,,,order_we6h0CGXXHY5Of,rcpt-88821,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 04:40:20,CITIN26071655851529,Razorpay
payment,pay_TXUyqPOJW8AEib,12814.50,INR,256.29,46.13,0.00,12512.08,upi,,,46218.49570601852,2026-07-15 11:53:49,[],,,,order_jGdarRICmwfFCa,rcpt-58681,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 11:53:49,CITIN26071655851529,Razorpay
payment,pay_Wpu7j1f5cDRgDw,4488.50,INR,89.77,16.16,0.00,4382.57,upi,,,2026-07-15 18:06:18,15/07/2026 18:06:18,[],,,,order_639j7qP5Nofegd,rcpt-22301,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 18:06:18,CITIN26071655851529,Razorpay
payment,pay_TH8AqnKX5zaw5K,4135.50,INR,82.71,14.89,0.00,4037.90,upi,,,2026-07-15 01:19:47,2026-07-15 01:19:47,[],,,,order_YAPdrlnGBNYbFA,rcpt-44085,[],,,,setl_g1xMCk6cJLMGJM,46219.05540509259,CITIN26071655851529,Razorpay
payment,pay_3icOLlB0k68b1y,1292.50,INR,25.85,4.65,0.00,1262.00,upi,,,2026-07-15 08:32:16,2026-07-15 08:32:16,[],,,,order_J93KDKSGRK38cN,rcpt-53688,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 08:32:16,CITIN26071655851529,Razorpay
payment,pay_jmLqVlnRw9MQTl,1085.50,INR,21.71,3.91,0.00,1059.88,upi,,,2026-07-15 15:45:45,2026-07-15 15:45:45,[],,,,order_rceqTyhxAsERXL,rcpt-11673,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 15:45:45,CITIN26071655851529,Razorpay
payment,pay_S0eM8cCKPWznuk,265.00,INR,6.63,1.19,0.00,257.18,card,credit,,15/07/2026 22:58:14,2026-07-15 22:58:14,[],,,,order_qe07QVQ36rcAY7,rcpt-62090,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 22:58:14,CITIN26071655851529,Razorpay
payment,pay_qyyvtaBUA9QTtx,19927.00,INR,398.54,71.74,0.00,19456.72,card,credit,HDFC,2026-07-15 05:11:43,2026-07-15 05:11:43,[],,,,order_HMzGV6ON7pnLuT,rcpt-39171,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 05:11:43,CITIN26071655851529,Razorpay
payment,pay_2GaUddrLO3F49y,448.50,INR,8.97,1.61,0.00,437.92,upi,,,2026-07-15 12:24:12,2026-07-15 12:24:12,[],,,,order_lFlsiuI1wIBlDL,rcpt-23884,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 12:24:12,CITIN26071655851529,Razorpay
payment,pay_LAphaVXCYYL0Q9,354.50,INR,6.20,1.12,0.00,347.18,netbanking,,ICICI,2026-07-15 19:37:41,15/07/2026 19:37:41,[],,,,order_B1yagdcYGIgh6m,rcpt-27351,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 19:37:41,CITIN26071655851529,Razorpay
payment,pay_nae1mqOm0oRUwy,8867.50,INR,155.18,27.93,0.00,8684.39,netbanking,,ICICI,2026-07-15 02:50:10,46218.11817129629,[],,,,order_Sio4Dw9rNObuEI,rcpt-44058,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 02:50:10,CITIN26071655851529,Razorpay
payment,pay_1BWJcumwXEXmyU,429.00,INR,8.58,1.54,0.00,418.88,upi,,,2026-07-15 09:03:39,2026-07-15 09:03:39,[],,,,order_EnKDBWoaZYDoNm,rcpt-56453,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 09:03:39,CITIN26071655851529,Razorpay
payment,pay_Fa8h720gAb4qvF,784.00,INR,15.68,2.82,0.00,765.50,upi,,,2026-07-15 16:16:08,2026-07-15 16:16:08,[],,,,order_bKFZkSEZBcOasU,rcpt-13890,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 16:16:08,CITIN26071655851529,Razorpay
payment,pay_u8EtVrsVPgyP2G,10515.00,INR,184.01,33.12,0.00,10297.87,netbanking,,,2026-07-15 23:29:37,2026-07-15 23:29:37,[],,,,order_avaQn7zHd8ZQhs,rcpt-93867,[],,,,setl_g1xMCk6cJLMGJM,46219.978900462964,CITIN26071655851529,Razorpay
payment,pay_AK5XVJd0dyD4gF,8268.00,INR,144.69,26.04,0.00,8097.27,netbanking,,HDFC,46218.27923611111,2026-07-15 06:42:06,[],,,,order_nYlFcp10dZKlsA,rcpt-53697,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 06:42:06,CITIN26071655851529,Razorpay
payment,pay_vBEDux59H45nOW,710.00,INR,14.20,2.56,0.00,693.24,card,credit,AXIS,2026-07-15 13:55:35,2026-07-15 13:55:35,[],,,,order_7vCSN1Gt1pZ5d3,rcpt-94412,[],,,,setl_g1xMCk6cJLMGJM,46219.5802662037,CITIN26071655851529,Razorpay
payment,pay_lsUYJipaeZvynY,6518.00,INR,130.36,23.46,0.00,6364.18,upi,,,2026-07-15 20:08:04,15/07/2026 20:08:04,[],,,,order_9QAGbC2B8qVdhS,rcpt-36701,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 20:08:04,CITIN26071655851529,Razorpay
payment,pay_hQVHkzvdL3uTLg,705.50,INR,14.11,2.54,0.00,688.85,upi,,,2026-07-15 03:21:33,46218.139965277776,[],,,,order_7R9E6PgzYUJMkS,rcpt-49857,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 03:21:33,CITIN26071655851529,Razorpay
payment,pay_0Tdz75OWbuW1il,407.50,INR,4.89,0.88,0.00,401.73,card,debit,HDFC,15/07/2026 10:34:02,2026-07-15 10:34:02,[],,,,order_wjZoSW9eKnPlJG,rcpt-91206,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 10:34:02,CITIN26071655851529,Razorpay
payment,pay_1DKK3BORC55I8S,407.00,INR,7.12,1.28,0.00,398.60,netbanking,,HDFC,2026-07-15 17:47:31,2026-07-15 17:47:31,[],,,,order_QMLq79DYkeggRm,rcpt-58640,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 17:47:31,CITIN26071655851529,Razorpay
payment,pay_aHSjtKs3qYtEhq,3331.00,INR,66.62,11.99,0.00,3252.39,upi,,,15/07/2026 00:00:00,15/07/2026 00:00:00,[],,,,order_2YGLT77UwI3Yg4,rcpt-31861,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 00:00:00,CITIN26071655851529,Razorpay
payment,pay_jcE44nLicZJcxH,12701.00,INR,254.02,45.72,0.00,12401.26,upi,,,2026-07-15 07:13:29,2026-07-15 07:13:29,[],,,,order_5ycBnZ1lz2PPSu,rcpt-76570,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 07:13:29,CITIN26071655851529,Razorpay
payment,pay_jjFCbqNTcjnFlK,19376.50,INR,387.53,69.76,0.00,18919.21,upi,,,2026-07-15 14:26:58,2026-07-15 14:26:58,[],,,,order_fsfSgRIQpQPwfD,rcpt-88619,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 14:26:58,CITIN26071655851529,Razorpay
payment,pay_7MS5UxxG5L6U04,336.50,INR,6.73,1.21,0.00,328.56,upi,,,2026-07-15 21:39:27,2026-07-15 21:39:27,[],,,,order_OFVsmbNY9iCt0D,rcpt-31136,[],,,,setl_g1xMCk6cJLMGJM,2026-16-07 21:39:27,CITIN26071655851529,Razorpay
payment,pay_MKAAPsKIY5fs57,526.50,INR,10.53,1.90,0.00,514.07,upi,,,15/07/2026 04:52:56,15/07/2026 04:52:56,[],,,,order_kvxlkMVOZh8Zpp,rcpt-49295,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 04:52:56,CITIN26071655851529,Razorpay
payment,pay_AIGSki8Jhu7XGc,529.00,INR,10.58,1.90,0.00,516.52,wallet,,,2026-07-15 11:05:25,2026-07-15 11:05:25,[],,,,order_KDrKZKDX9VVMUx,rcpt-28692,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 11:05:25,CITIN26071655851529,Razorpay
payment,pay_bGTHv2ILndhpVs,4847.50,INR,58.17,10.47,0.00,4778.86,card,debit,ICICI,15/07/2026 18:18:54,2026-07-15 18:18:54,[],,,,order_28335S7yiBNPu0,rcpt-70085,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 18:18:54,CITIN26071655851529,Razorpay
payment,pay_IT8S57kbKr1QQy,4635.50,INR,92.71,16.69,0.00,4526.10,upi,,,46218.06346064815,2026-07-15 01:31:23,[],,,,order_nqHIxR6TOf0v0l,rcpt-34401,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 01:31:23,CITIN26071655851529,Razorpay
payment,pay_MRwM9KrHaTsO10,4175.00,INR,83.50,15.03,0.00,4076.47,upi,,,2026-15-07 08:44:52,15/07/2026 08:44:52,[],,,,order_baUPSpXn8ENnNZ,rcpt-53123,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 08:44:52,CITIN26071655851529,Razorpay
payment,pay_IIrYKH5m5GgAy3,10289.50,INR,180.07,32.41,0.00,10077.02,netbanking,,SBIN,2026-07-15 15:57:21,2026-07-15 15:57:21,[],,,,order_Qjg3sqCOPm1RYb,rcpt-98490,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 15:57:21,CITIN26071655851529,Razorpay
payment,pay_hidNHGZwaiIuYM,303.00,INR,6.06,1.09,0.00,295.85,upi,,,2026-07-15 22:10:50,2026-07-15 22:10:50,[],,,,order_BmLp6ErpmkBIQo,rcpt-99246,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 22:10:50,CITIN26071655851529,Razorpay
payment,pay_6PC6zKcnAuZ7nc,4202.00,INR,84.04,15.13,0.00,4102.83,upi,,,2026-07-15 05:23:19,2026-07-15 05:23:19,[],,,,order_DILNh9bxWmCu3F,rcpt-49236,[],,,,setl_g1xMCk6cJLMGJM,46219.22452546296,CITIN26071655851529,Razorpay
payment,pay_TSqVed7NF3VaJ2,799.00,INR,15.98,2.88,0.00,780.14,upi,,,2026-07-15 12:36:48,2026-15-07 12:36:48,[],,,,order_aSq2oR7B7Hvi7p,rcpt-45288,[],,,,setl_g1xMCk6cJLMGJM,46219.525555555556,CITIN26071655851529,Razorpay
payment,pay_xp30S1VC9LdA6R,4285.00,INR,51.42,9.26,0.00,4224.32,card,debit,HDFC,46218.825891203705,2026-07-15 19:49:17,[],,,,order_C3Jm0S75Ys04Zw,rcpt-97000,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 19:49:17,CITIN26071655851529,Razorpay
payment,pay_SjfKU3XB3Ie2QS,4152.50,INR,83.05,14.95,0.00,4054.50,card,credit,HDFC,2026-07-15 02:02:46,2026-07-15 02:02:46,[],,,,order_mG1HSh49RivfcA,rcpt-99557,[],,,,setl_g1xMCk6cJLMGJM,16/07/2026 02:02:46,CITIN26071655851529,Razorpay
payment,pay_P7NqTvJb8NuPv7,2774.50,INR,55.49,9.99,0.00,2709.02,upi,,,15/07/2026 09:15:15,2026-07-15 09:15:15,[],,,,order_1LEes321DbbBRN,rcpt-86217,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 09:15:15,CITIN26071655851529,Razorpay
payment,pay_2QaIbpg47nFNEs,18068.50,INR,361.37,65.05,0.00,17642.08,card,credit,AXIS,2026-07-15 16:28:44,2026-07-15 16:28:44,[],,,,order_Nnu4nr3RUvcZAm,rcpt-95227,[],,,,setl_g1xMCk6cJLMGJM,46219.68662037037,CITIN26071655851529,Razorpay
payment,pay_3AOfVxDdm973fr,603.00,INR,12.06,2.17,0.00,588.77,card,credit,HDFC,2026-07-15 23:41:13,2026-07-15 23:41:13,[],,,,order_Gg0ZLJf2QxjDG9,rcpt-20935,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 23:41:13,CITIN26071655851529,Razorpay
payment,pay_U8lt2MDT11iB2c,4368.50,INR,87.37,15.73,0.00,4265.40,wallet,,,2026-07-15 06:54:42,15/07/2026 06:54:42,[],,,,order_WtwjaDyjFYvsQI,rcpt-86320,[],,,,setl_g1xMCk6cJLMGJM,2026-16-07 06:54:42,CITIN26071655851529,Razorpay
payment,pay_0p6UqreE65XRwm,3282.00,INR,65.64,11.82,0.00,3204.54,upi,,,2026-07-15 13:07:11,2026-07-15 13:07:11,[],,,,order_prc06QoZU23wje,rcpt-10478,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 13:07:11,CITIN26071655851529,Razorpay
payment,pay_0G19ta1LYRCGko,958.00,INR,19.16,3.45,0.00,935.39,card,credit,AXIS,15/07/2026 20:20:40,2026-07-15 20:20:40,[],,,,order_h7FnBs70hIcTnV,rcpt-72109,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 20:20:40,CITIN26071655851529,Razorpay
payment,pay_vkgfeEv0RQFg1f,236.50,INR,4.73,0.85,0.00,230.92,card,credit,SBIN,46218.14802083333,46218.14802083333,[],,,,order_fjzuMGgVRuv5cV,rcpt-20366,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 03:33:09,CITIN26071655851529,Razorpay
payment,pay_8raUn3Tug17dKE,9951.00,INR,199.02,35.82,0.00,9716.16,upi,,,2026-07-15 10:46:38,2026-07-15 10:46:38,[],,,,order_5jFH6ZtMUIzu3p,rcpt-69201,[],,,,setl_g1xMCk6cJLMGJM,46219.44905092593,CITIN26071655851529,Razorpay
payment,pay_J47pe0zuSq64Vb,507.00,INR,10.14,1.83,0.00,495.03,card,credit,SBIN,2026-07-15 17:59:07,46218.749386574076,[],,,,order_cp1emPs9t1Mouq,rcpt-38368,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 17:59:07,CITIN26071655851529,Razorpay
payment,pay_JPkzXzdiunVrwi,2342.00,INR,40.99,7.38,0.00,2293.63,netbanking,,ICICI,46218.00875,46218.00875,[],,,,order_HdpW8XK0qChREi,rcpt-21926,[],,,,setl_g1xMCk6cJLMGJM,2026-07-16 00:12:36,CITIN26071655851529,Razorpay
payment,pay_w8FrXPVb9YkFRg,654.50,INR,11.45,2.06,0.00,640.99,netbanking,,,2026-16-07 07:25:05,16/07/2026 07:25:05,[],,,,order_ryfrZWZzOE4Qax,rcpt-34976,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 07:25:05,CITIN26072015967616,Razorpay
payment,pay_fjCrWDCmBPjVu1,4402.50,INR,88.05,15.85,0.00,4298.60,wallet,,,2026-07-16 14:38:34,2026-07-16 14:38:34,[],,,,order_h6yq4ShQLvn7wo,rcpt-48465,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 14:38:34,CITIN26072015967616,Razorpay
payment,pay_2QbdsOdi1EiaJP,3104.00,INR,62.08,11.17,0.00,3030.75,upi,,,2026-16-07 21:51:03,2026-07-16 21:51:03,[],,,,order_lkw3Xt9KyV48T4,rcpt-76040,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 21:51:03,CITIN26072015967616,Razorpay
payment,pay_fqa4RHqsQNhc04,10160.50,INR,203.21,36.58,0.00,9920.71,card,credit,ICICI,16/07/2026 04:04:32,2026-07-16 04:04:32,[],,,,order_ih6Zqk17XRjL35,rcpt-61078,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 04:04:32,CITIN26072015967616,Razorpay
payment,pay_KrJLKwY8bI3Yrd,2890.50,INR,57.81,10.41,0.00,2822.28,upi,,,2026-07-16 11:17:01,2026-07-16 11:17:01,[],,,,order_QhWFTOL9KdDLCx,rcpt-10398,[],,,,setl_b3z50Ug2GUMFKO,46223.47015046296,CITIN26072015967616,Razorpay
payment,pay_QeGuVxt4ylqn9T,239.00,INR,4.78,0.86,0.00,233.36,card,credit,SBIN,16/07/2026 18:30:30,2026-07-16 18:30:30,[],,,,order_q0H7sGsLILBnMf,rcpt-31116,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 18:30:30,CITIN26072015967616,Razorpay
payment,pay_WHEP1PaFDGSsXT,2152.00,INR,43.04,7.75,0.00,2101.21,upi,,,2026-16-07 01:43:59,16/07/2026 01:43:59,[],,,,order_xXRfijfvRmE7KV,rcpt-12865,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 01:43:59,CITIN26072015967616,Razorpay
payment,pay_LiXz5oQB07c6pl,961.00,INR,11.53,2.08,0.00,947.39,card,debit,HDFC,2026-07-16 08:56:28,16/07/2026 08:56:28,[],,,,order_8gztak2egc8Pq0,rcpt-80082,[],,,,setl_b3z50Ug2GUMFKO,46223.3725462963,CITIN26072015967616,Razorpay
payment,pay_7xruNwcpcv5xX9,3422.00,INR,68.44,12.32,0.00,3341.24,card,credit,ICICI,16/07/2026 15:09:57,46219.63190972222,[],,,,order_Vbf72SKH0qtmnB,rcpt-89812,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 15:09:57,CITIN26072015967616,Razorpay
payment,pay_dpT7SBwQMhTmUn,3508.50,INR,42.10,7.58,0.00,3458.82,card,debit,SBIN,2026-07-16 22:22:26,46219.93224537037,[],,,,order_9flGAkads8Rncm,rcpt-14877,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 22:22:26,CITIN26072015967616,Razorpay
payment,pay_NPfknhhZMq9sG1,3781.00,INR,75.62,13.61,0.00,3691.77,card,credit,AXIS,2026-07-16 05:35:55,2026-07-16 05:35:55,[],,,,order_4yB7hVAJA3pGJf,rcpt-41858,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 05:35:55,CITIN26072015967616,Razorpay
payment,pay_yksh00tKwN4rTk,398.50,INR,7.97,1.43,0.00,389.10,upi,,,2026-07-16 12:48:24,2026-07-16 12:48:24,[],,,,order_U9IlRDUGhteEUx,rcpt-91544,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 12:48:24,CITIN26072015967616,Razorpay
payment,pay_HqBgYPmEvru7hp,7018.50,INR,140.37,25.27,0.00,6852.86,upi,,,2026-07-16 19:01:53,16/07/2026 19:01:53,[],,,,order_vUCO4qTbpHNFgv,rcpt-56069,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 19:01:53,CITIN26072015967616,Razorpay
payment,pay_zP9SyWHMTK5FwU,6684.50,INR,133.69,24.06,0.00,6526.75,wallet,,,16/07/2026 02:14:22,2026-07-16 02:14:22,[],,,,order_vTTgMxvjOzOIyC,rcpt-59047,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 02:14:22,CITIN26072015967616,Razorpay
payment,pay_bxPIKZPsuUR3vC,3117.00,INR,62.34,11.22,0.00,3043.44,upi,,,2026-16-07 09:27:51,2026-07-16 09:27:51,[],,,,order_HcIMGNs8vTaNuR,rcpt-53084,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 09:27:51,CITIN26072015967616,Razorpay
payment,pay_ysEA8ZZsIcpyJT,17209.50,INR,301.17,54.21,0.00,16854.12,netbanking,,KKBK,16/07/2026 16:40:20,2026-07-16 16:40:20,[],,,,order_Ne4012doOYAj6i,rcpt-21602,[],,,,setl_b3z50Ug2GUMFKO,2026-20-07 16:40:20,CITIN26072015967616,Razorpay
payment,pay_ienqYgwuKLBHVa,17325.00,INR,433.13,77.96,0.00,16813.91,card,credit,,16/07/2026 23:53:49,2026-07-16 23:53:49,[],,,,order_y7le9T0vmAHipx,rcpt-34484,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 23:53:49,CITIN26072015967616,Razorpay
payment,pay_CKd8OnjcHWvs0K,246.50,INR,4.31,0.78,0.00,241.41,netbanking,,AXIS,2026-07-16 06:06:18,2026-07-16 06:06:18,[],,,,order_3nR5WPsLgcLweo,rcpt-54281,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 06:06:18,CITIN26072015967616,Razorpay
payment,pay_PiCSI4knWx0zBk,2056.50,INR,41.13,7.40,0.00,2007.97,upi,,,2026-07-16 13:19:47,46219.55540509259,[],,,,order_YQlvjeS23mimxo,rcpt-29222,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 13:19:47,CITIN26072015967616,Razorpay
payment,pay_98DL3flXHWn73S,529.00,INR,10.58,1.90,0.00,516.52,card,credit,ICICI,2026-07-16 20:32:16,16/07/2026 20:32:16,[],,,,order_amGU83Eh6sq78W,rcpt-58768,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 20:32:16,CITIN26072015967616,Razorpay
payment,pay_ymndicBfRwbsN8,21770.00,INR,435.40,78.37,0.00,21256.23,card,credit,HDFC,46219.15677083333,2026-07-16 03:45:45,[],,,,order_MtQ8wCx8F4mHhV,rcpt-78523,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 03:45:45,CITIN26072015967616,Razorpay
payment,pay_kQ7NVEF5RIQogB,24218.50,INR,290.62,52.31,0.00,23875.57,card,debit,,2026-07-16 10:58:14,2026-07-16 10:58:14,[],,,,order_lbzKJrfPCQCeF8,rcpt-54038,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 10:58:14,CITIN26072015967616,Razorpay
payment,pay_cFIaEdMQP3OF5b,2605.50,INR,52.11,9.38,0.00,2544.01,upi,,,46219.716469907406,16/07/2026 17:11:43,[],,,,order_FZ5QH1JNCSeDws,rcpt-44369,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 17:11:43,CITIN26072015967616,Razorpay
payment,pay_oGDqMoOJI4KXJU,2197.00,INR,38.45,6.92,0.00,2151.63,netbanking,,AXIS,2026-16-07 00:24:12,16/07/2026 00:24:12,[],,,,order_lyVP4sVu8L7KtM,rcpt-24682,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 00:24:12,CITIN26072015967616,Razorpay
payment,pay_flhB9XF9CURjdF,1083.50,INR,13.00,2.34,0.00,1068.16,card,debit,AXIS,2026-07-16 07:37:41,2026-07-16 07:37:41,[],,,,order_jBHXsCVgdzqaxL,rcpt-26242,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 07:37:41,CITIN26072015967616,Razorpay
payment,pay_1c6h614wdmXJ2w,881.00,INR,17.62,3.17,0.00,860.21,upi,,,16/07/2026 14:50:10,16/07/2026 14:50:10,[],,,,order_Yo9hYuNqEvOceD,rcpt-52751,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 14:50:10,CITIN26072015967616,Razorpay
payment,pay_yfdl02LmaHpAbd,21127.50,INR,369.73,66.55,0.00,20691.22,netbanking,,SBIN,2026-07-16 21:03:39,2026-07-16 21:03:39,[],,,,order_AY40abdZfm7Clc,rcpt-38651,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 21:03:39,CITIN26072015967616,Razorpay
payment,pay_EuPbi6hM6zP8Mw,1016.50,INR,20.33,3.66,0.00,992.51,upi,,,2026-07-16 04:16:08,2026-07-16 04:16:08,[],,,,order_xtx6hSBWZILFq7,rcpt-35913,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 04:16:08,CITIN26072015967616,Razorpay
payment,pay_hxH7b66vOGQLNm,585.50,INR,11.71,2.11,0.00,571.68,upi,,,16/07/2026 11:29:37,2026-07-16 11:29:37,[],,,,order_geVOPGjwvYFS4r,rcpt-47075,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 11:29:37,CITIN26072015967616,Razorpay
payment,pay_cGlSDyxNSTLTD2,1110.50,INR,22.21,4.00,0.00,1084.29,card,credit,KKBK,2026-07-16 18:42:06,2026-07-16 18:42:06,[],,,,order_tjbqOEesOGrBJg,rcpt-39521,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 18:42:06,CITIN26072015967616,Razorpay
payment,pay_tKT07C635Y8j4s,5060.00,INR,88.55,15.94,0.00,4955.51,netbanking,,SBIN,2026-07-16 01:55:35,2026-07-16 01:55:35,[],,,,order_28B5GXIV6kS0Dc,rcpt-98169,[],,,,setl_b3z50Ug2GUMFKO,20/07/2026 01:55:35,CITIN26072015967616,Razorpay
payment,pay_BbSSk4i79sYqAB,8700.50,INR,174.01,31.32,0.00,8495.17,upi,,,16/07/2026 08:08:04,2026-07-16 08:08:04,[],,,,order_6Zq82hqgvvcUPA,rcpt-96919,[],,,,setl_b3z50Ug2GUMFKO,2026-07-20 08:08:04,CITIN26072015967616,Razorpay
payment,pay_ySalFCDbMWjgmz,907.00,INR,10.88,1.96,0.00,894.16,card,debit,SBIN,2026-07-16 15:21:33,46219.639965277776,[],,,,order_Jq9SMaIeTMU2ls,rcpt-53212,[],,,,setl_b3z50Ug2GUMFKO,46223.639965277776,CITIN26072015967616,Razorpay
